pin,slack
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIDCLM01[4]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIDCLM01[4]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIDCLM01[4]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIDCLM01[4]:Y,
g_OLED_interface/s_ASCII[312]:ALn,
g_OLED_interface/s_ASCII[312]:CLK,
g_OLED_interface/s_ASCII[312]:D,
g_OLED_interface/s_ASCII[312]:EN,
g_OLED_interface/s_ASCII[312]:Q,
g_OLED_interface/s_ASCII[546]:ALn,
g_OLED_interface/s_ASCII[546]:CLK,
g_OLED_interface/s_ASCII[546]:D,
g_OLED_interface/s_ASCII[546]:EN,
g_OLED_interface/s_ASCII[546]:Q,
g_OLED_interface/s_ASCII[192]:ALn,
g_OLED_interface/s_ASCII[192]:CLK,
g_OLED_interface/s_ASCII[192]:D,
g_OLED_interface/s_ASCII[192]:EN,
g_OLED_interface/s_ASCII[192]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNI3BJ151_0:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNI3BJ151_0:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNI3BJ151_0:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNI3BJ151_0:Y,
g_OLED_interface/s_ASCII_8[385]:A,
g_OLED_interface/s_ASCII_8[385]:B,
g_OLED_interface/s_ASCII_8[385]:Y,
g_OLED_interface/s_ASCII[213]:ALn,
g_OLED_interface/s_ASCII[213]:CLK,
g_OLED_interface/s_ASCII[213]:D,
g_OLED_interface/s_ASCII[213]:EN,
g_OLED_interface/s_ASCII[213]:Q,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:B,7173
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:CC,7340
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:P,7173
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:S,7340
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_1:Y3A,
CLK100MHZ_ibuf/U_IOIN:Y,
CLK100MHZ_ibuf/U_IOIN:YIN,
g_OLED_interface/s_ASCII_8[194]:A,
g_OLED_interface/s_ASCII_8[194]:B,
g_OLED_interface/s_ASCII_8[194]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m583:A,
g_OLED_interface/font/s_PIXEL_63_6_.m583:B,
g_OLED_interface/font/s_PIXEL_63_6_.m583:C,
g_OLED_interface/font/s_PIXEL_63_6_.m583:D,
g_OLED_interface/font/s_PIXEL_63_6_.m583:Y,
g_OLED_interface/s_ASCII[425]:ALn,
g_OLED_interface/s_ASCII[425]:CLK,
g_OLED_interface/s_ASCII[425]:D,
g_OLED_interface/s_ASCII[425]:EN,
g_OLED_interface/s_ASCII[425]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_a2_4_4[0]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_a2_4_4[0]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_a2_4_4[0]:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_a2_4_4[0]:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_a2_4_4[0]:Y,
g_OLED_interface/s_ASCII_8[480]:A,
g_OLED_interface/s_ASCII_8[480]:B,
g_OLED_interface/s_ASCII_8[480]:Y,
g_OLED_interface/s_count_reg_cry[4]:B,
g_OLED_interface/s_count_reg_cry[4]:CC,
g_OLED_interface/s_count_reg_cry[4]:P,
g_OLED_interface/s_count_reg_cry[4]:S,
g_OLED_interface/s_count_reg_cry[4]:Y3,
g_OLED_interface/s_count_reg_cry[4]:Y3A,
g_OLED_interface/s_ASCII_8[677]:A,
g_OLED_interface/s_ASCII_8[677]:B,
g_OLED_interface/s_ASCII_8[677]:Y,
g_OLED_interface/s_ASCII_8[129]:A,
g_OLED_interface/s_ASCII_8[129]:B,
g_OLED_interface/s_ASCII_8[129]:Y,
g_OLED_interface/s_count_reg_cry[16]:B,
g_OLED_interface/s_count_reg_cry[16]:CC,
g_OLED_interface/s_count_reg_cry[16]:P,
g_OLED_interface/s_count_reg_cry[16]:S,
g_OLED_interface/s_count_reg_cry[16]:Y3,
g_OLED_interface/s_count_reg_cry[16]:Y3A,
g_OLED_interface/s_ASCII_8[541]:A,
g_OLED_interface/s_ASCII_8[541]:B,
g_OLED_interface/s_ASCII_8[541]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m217:A,
g_OLED_interface/font/s_PIXEL_63_6_.m217:B,
g_OLED_interface/font/s_PIXEL_63_6_.m217:C,
g_OLED_interface/font/s_PIXEL_63_6_.m217:D,
g_OLED_interface/font/s_PIXEL_63_6_.m217:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0[4]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0[4]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0[4]:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0[4]:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0[4]:Y,
g_OLED_interface/s_ASCII[338]:ALn,
g_OLED_interface/s_ASCII[338]:CLK,
g_OLED_interface/s_ASCII[338]:D,
g_OLED_interface/s_ASCII[338]:EN,
g_OLED_interface/s_ASCII[338]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[7]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[7]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[7]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[7]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI/s_data_reg_Z[7]:Q,
g_OLED_interface/s_ASCII_8[733]:A,
g_OLED_interface/s_ASCII_8[733]:B,
g_OLED_interface/s_ASCII_8[733]:Y,
g_OLED_interface/s_ASCII_8[165]:A,
g_OLED_interface/s_ASCII_8[165]:B,
g_OLED_interface/s_ASCII_8[165]:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_2_sqmuxa_i:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_2_sqmuxa_i:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_2_sqmuxa_i:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_2_sqmuxa_i:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_2_sqmuxa_i:Y,
CLK100MHZ_ibuf/U_IOPAD:PAD,
CLK100MHZ_ibuf/U_IOPAD:Y,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[5]:A,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[5]:B,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[5]:C,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[5]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m277:A,
g_OLED_interface/font/s_PIXEL_63_6_.m277:B,
g_OLED_interface/font/s_PIXEL_63_6_.m277:C,
g_OLED_interface/font/s_PIXEL_63_6_.m277:Y,
g_OLED_interface/s_BACKGROUND_COLOR_reg[0]:ALn,
g_OLED_interface/s_BACKGROUND_COLOR_reg[0]:CLK,
g_OLED_interface/s_BACKGROUND_COLOR_reg[0]:EN,
g_OLED_interface/s_BACKGROUND_COLOR_reg[0]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_PIXEL_COUNT_reglde_0:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_PIXEL_COUNT_reglde_0:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_PIXEL_COUNT_reglde_0:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_PIXEL_COUNT_reglde_0:Y,
g_OLED_interface/s_count_reg_cry[15]:B,
g_OLED_interface/s_count_reg_cry[15]:CC,
g_OLED_interface/s_count_reg_cry[15]:P,
g_OLED_interface/s_count_reg_cry[15]:S,
g_OLED_interface/s_count_reg_cry[15]:Y3,
g_OLED_interface/s_count_reg_cry[15]:Y3A,
g_OLED_interface/s_ASCII[309]:ALn,
g_OLED_interface/s_ASCII[309]:CLK,
g_OLED_interface/s_ASCII[309]:D,
g_OLED_interface/s_ASCII[309]:EN,
g_OLED_interface/s_ASCII[309]:Q,
g_OLED_interface/s_ASCII_8[245]:A,
g_OLED_interface/s_ASCII_8[245]:B,
g_OLED_interface/s_ASCII_8[245]:Y,
g_OLED_interface/s_ASCII[257]:ALn,
g_OLED_interface/s_ASCII[257]:CLK,
g_OLED_interface/s_ASCII[257]:D,
g_OLED_interface/s_ASCII[257]:EN,
g_OLED_interface/s_ASCII[257]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m314:A,
g_OLED_interface/font/s_PIXEL_63_6_.m314:B,
g_OLED_interface/font/s_PIXEL_63_6_.m314:C,
g_OLED_interface/font/s_PIXEL_63_6_.m314:D,
g_OLED_interface/font/s_PIXEL_63_6_.m314:Y,
g_OLED_interface/s_ASCII[504]:ALn,
g_OLED_interface/s_ASCII[504]:CLK,
g_OLED_interface/s_ASCII[504]:D,
g_OLED_interface/s_ASCII[504]:EN,
g_OLED_interface/s_ASCII[504]:Q,
g_OLED_interface/s_ASCII[212]:ALn,
g_OLED_interface/s_ASCII[212]:CLK,
g_OLED_interface/s_ASCII[212]:D,
g_OLED_interface/s_ASCII[212]:EN,
g_OLED_interface/s_ASCII[212]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_next[3]:A,7173
g_OLED_interface/SCLK_clock_divider/s_ms_next[3]:B,5660
g_OLED_interface/SCLK_clock_divider/s_ms_next[3]:Y,5660
g_OLED_interface/s_buffer_start_reg:ALn,
g_OLED_interface/s_buffer_start_reg:CLK,
g_OLED_interface/s_buffer_start_reg:D,
g_OLED_interface/s_buffer_start_reg:EN,
g_OLED_interface/s_buffer_start_reg:Q,
g_OLED_interface/s_ASCII_8[597]:A,
g_OLED_interface/s_ASCII_8[597]:B,
g_OLED_interface/s_ASCII_8[597]:Y,
g_OLED_interface/s_count_reg_cry[9]:B,
g_OLED_interface/s_count_reg_cry[9]:CC,
g_OLED_interface/s_count_reg_cry[9]:P,
g_OLED_interface/s_count_reg_cry[9]:S,
g_OLED_interface/s_count_reg_cry[9]:Y3,
g_OLED_interface/s_count_reg_cry[9]:Y3A,
g_OLED_interface/s_ASCII[53]:ALn,
g_OLED_interface/s_ASCII[53]:CLK,
g_OLED_interface/s_ASCII[53]:D,
g_OLED_interface/s_ASCII[53]:EN,
g_OLED_interface/s_ASCII[53]:Q,
g_OLED_interface/s_ASCII_8[340]:A,
g_OLED_interface/s_ASCII_8[340]:B,
g_OLED_interface/s_ASCII_8[340]:Y,
g_OLED_interface/s_ASCII_8[221]:A,
g_OLED_interface/s_ASCII_8[221]:B,
g_OLED_interface/s_ASCII_8[221]:Y,
g_OLED_interface/s_ASCII[576]:ALn,
g_OLED_interface/s_ASCII[576]:CLK,
g_OLED_interface/s_ASCII[576]:D,
g_OLED_interface/s_ASCII[576]:EN,
g_OLED_interface/s_ASCII[576]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_0:Y,
g_OLED_interface/s_ASCII_8[453]:A,
g_OLED_interface/s_ASCII_8[453]:B,
g_OLED_interface/s_ASCII_8[453]:Y,
g_OLED_interface/s_ASCII_8[200]:A,
g_OLED_interface/s_ASCII_8[200]:B,
g_OLED_interface/s_ASCII_8[200]:Y,
g_OLED_interface/s_ASCII_8[197]:A,
g_OLED_interface/s_ASCII_8[197]:B,
g_OLED_interface/s_ASCII_8[197]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIA9LM01[3]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIA9LM01[3]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIA9LM01[3]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNIA9LM01[3]:Y,
g_OLED_interface/s_ASCII_8[568]:A,
g_OLED_interface/s_ASCII_8[568]:B,
g_OLED_interface/s_ASCII_8[568]:Y,
g_OLED_interface/s_ASCII_8[544]:A,
g_OLED_interface/s_ASCII_8[544]:B,
g_OLED_interface/s_ASCII_8[544]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_0:Y,
g_OLED_interface/s_ASCII[738]:ALn,
g_OLED_interface/s_ASCII[738]:CLK,
g_OLED_interface/s_ASCII[738]:D,
g_OLED_interface/s_ASCII[738]:EN,
g_OLED_interface/s_ASCII[738]:Q,
g_OLED_interface/s_count_reg[14]:ALn,
g_OLED_interface/s_count_reg[14]:CLK,
g_OLED_interface/s_count_reg[14]:D,
g_OLED_interface/s_count_reg[14]:EN,
g_OLED_interface/s_count_reg[14]:Q,
g_OLED_interface/s_count_reg[14]:SLn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[6]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[6]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[6]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[6]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[6]:Q,
g_OLED_interface/s_ASCII_8[741]:A,
g_OLED_interface/s_ASCII_8[741]:B,
g_OLED_interface/s_ASCII_8[741]:Y,
g_OLED_interface/s_ASCII_8[537]:A,
g_OLED_interface/s_ASCII_8[537]:B,
g_OLED_interface/s_ASCII_8[537]:Y,
g_OLED_interface/s_ASCII[314]:ALn,
g_OLED_interface/s_ASCII[314]:CLK,
g_OLED_interface/s_ASCII[314]:D,
g_OLED_interface/s_ASCII[314]:EN,
g_OLED_interface/s_ASCII[314]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m493:A,
g_OLED_interface/font/s_PIXEL_63_6_.m493:B,
g_OLED_interface/font/s_PIXEL_63_6_.m493:C,
g_OLED_interface/font/s_PIXEL_63_6_.m493:Y,
g_OLED_interface/s_ASCII_8[53]:A,
g_OLED_interface/s_ASCII_8[53]:B,
g_OLED_interface/s_ASCII_8[53]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.N_126_i:A,
g_OLED_interface/font/s_PIXEL_63_6_.N_126_i:B,
g_OLED_interface/font/s_PIXEL_63_6_.N_126_i:Y,
g_OLED_interface/s_state_reg_ns_0_o2_1_0_o3[0]:A,
g_OLED_interface/s_state_reg_ns_0_o2_1_0_o3[0]:B,
g_OLED_interface/s_state_reg_ns_0_o2_1_0_o3[0]:Y,
g_OLED_interface/s_ASCII_8[248]:A,
g_OLED_interface/s_ASCII_8[248]:B,
g_OLED_interface/s_ASCII_8[248]:Y,
JA_obuf[7]/U_IOTRI:D,
JA_obuf[7]/U_IOTRI:DOUT,
JA_obuf[7]/U_IOTRI:EOUT,
g_OLED_interface/s_ASCII_8[392]:A,
g_OLED_interface/s_ASCII_8[392]:B,
g_OLED_interface/s_ASCII_8[392]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m596_2_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.m596_2_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.m596_2_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.m596_2_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.m596_2_0:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_2[0]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_2[0]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_2[0]:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_2[0]:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_0_2[0]:Y,
g_OLED_interface/s_count_reg_cry[5]:B,
g_OLED_interface/s_count_reg_cry[5]:CC,
g_OLED_interface/s_count_reg_cry[5]:P,
g_OLED_interface/s_count_reg_cry[5]:S,
g_OLED_interface/s_count_reg_cry[5]:Y3,
g_OLED_interface/s_count_reg_cry[5]:Y3A,
g_OLED_interface/s_ASCII[466]:ALn,
g_OLED_interface/s_ASCII[466]:CLK,
g_OLED_interface/s_ASCII[466]:D,
g_OLED_interface/s_ASCII[466]:EN,
g_OLED_interface/s_ASCII[466]:Q,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_21:A,6803
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_21:B,6760
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_21:C,6712
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_21:D,6607
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_21:Y,6607
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_d:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_d:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_d:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_state_reg_3_sqmuxa_1_0_d:Y,
g_OLED_interface/s_ASCII_8[137]:A,
g_OLED_interface/s_ASCII_8[137]:B,
g_OLED_interface/s_ASCII_8[137]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_10_6_107_i_m2:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_10_6_107_i_m2:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_10_6_107_i_m2:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_10_6_107_i_m2:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_3:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_3:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_3:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_3:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO_3:Y,
g_OLED_interface/s_ASCII[373]:ALn,
g_OLED_interface/s_ASCII[373]:CLK,
g_OLED_interface/s_ASCII[373]:D,
g_OLED_interface/s_ASCII[373]:EN,
g_OLED_interface/s_ASCII[373]:Q,
g_OLED_interface/s_ASCII_8[640]:A,
g_OLED_interface/s_ASCII_8[640]:B,
g_OLED_interface/s_ASCII_8[640]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[1]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[1]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[1]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[1]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA[1]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m329_1_0_wmux:A,
g_OLED_interface/font/s_PIXEL_63_6_.m329_1_0_wmux:B,
g_OLED_interface/font/s_PIXEL_63_6_.m329_1_0_wmux:C,
g_OLED_interface/font/s_PIXEL_63_6_.m329_1_0_wmux:D,
g_OLED_interface/font/s_PIXEL_63_6_.m329_1_0_wmux:Y,
g_OLED_interface/s_ASCII[169]:ALn,
g_OLED_interface/s_ASCII[169]:CLK,
g_OLED_interface/s_ASCII[169]:D,
g_OLED_interface/s_ASCII[169]:EN,
g_OLED_interface/s_ASCII[169]:Q,
g_OLED_interface/s_ASCII_8[594]:A,
g_OLED_interface/s_ASCII_8[594]:B,
g_OLED_interface/s_ASCII_8[594]:Y,
g_OLED_interface/s_ASCII_8[708]:A,
g_OLED_interface/s_ASCII_8[708]:B,
g_OLED_interface/s_ASCII_8[708]:Y,
g_OLED_interface/s_ASCII_8[332]:A,
g_OLED_interface/s_ASCII_8[332]:B,
g_OLED_interface/s_ASCII_8[332]:Y,
g_OLED_interface/s_ASCII[245]:ALn,
g_OLED_interface/s_ASCII[245]:CLK,
g_OLED_interface/s_ASCII[245]:D,
g_OLED_interface/s_ASCII[245]:EN,
g_OLED_interface/s_ASCII[245]:Q,
g_OLED_interface/s_ASCII[228]:ALn,
g_OLED_interface/s_ASCII[228]:CLK,
g_OLED_interface/s_ASCII[228]:D,
g_OLED_interface/s_ASCII[228]:EN,
g_OLED_interface/s_ASCII[228]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m46_1_0:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m46_1_0:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m46_1_0:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m46_1_0:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m46_1_0:Y,
g_OLED_interface/s_ASCII_8[417]:A,
g_OLED_interface/s_ASCII_8[417]:B,
g_OLED_interface/s_ASCII_8[417]:Y,
g_OLED_interface/s_ASCII[601]:ALn,
g_OLED_interface/s_ASCII[601]:CLK,
g_OLED_interface/s_ASCII[601]:D,
g_OLED_interface/s_ASCII[601]:EN,
g_OLED_interface/s_ASCII[601]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[7]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[7]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[7]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[7]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[7]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_5_RNO_5:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_5_RNO_5:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_5_RNO_5:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_5_RNO_5:Y,
g_OLED_interface/s_ASCII_8[298]:A,
g_OLED_interface/s_ASCII_8[298]:B,
g_OLED_interface/s_ASCII_8[298]:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:B,7916
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:CC,7660
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:P,7916
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:S,7660
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_26:Y3A,
g_OLED_interface/font/s_PIXEL_63_6_.m222_3_1:A,
